0.7	     -90.60300768         0.14862137         4.04419493
0.75	     -91.05781994         0.16467319         4.48098748
0.8	     -91.39013593         0.17642459         4.80075952
0.85	     -91.64850097         0.16576930         4.51081426
0.9	     -91.85129863         0.13775376         3.74847208
0.95	     -91.99630280         0.11316419         3.07935577
1.0	     -92.09798264         0.09140431         2.48723889
1.05	     -92.16698205         0.07208949         1.96165576
1.1	     -92.21134645         0.05495622         1.49543559
1.15	     -92.23725970         0.03981007         1.08328767
1.2	     -92.24946227         0.02654999         0.72246238
1.25	     -92.25148181         0.01520162         0.41365732
1.3	     -92.24587801         0.00572004         0.15565040
1.35	     -92.23452288         0.00000000         0.00000000
1.4	     -92.21805794         0.00000000         0.00000000
1.45	     -92.19788682         0.00000000         0.00000001
1.5	     -92.17864048         0.00000000         0.00000000
1.6	     -92.14095763         0.00000000         0.00000000
1.7	     -92.10744085        -0.00000000        -0.00000000
1.8	     -92.07599906        -0.00000000        -0.00000002
1.9	     -92.03403742         0.00000000         0.00000003
2.0	     -91.99890740         0.00000000         0.00000003
2.1	     -91.97087582         0.00000000         0.00000002
2.2	     -91.94723728         0.00000000         0.00000002
2.3	     -91.92674614         0.00000166         0.00004516
2.4	     -91.90875157         0.00000000         0.00000002
2.5	     -91.89322517         0.00000000         0.00000003
2.6	     -91.88594434         0.00429674         0.11692034
2.7	     -91.88657374         0.00217070         0.05906785
2.8	     -91.88683396         0.00060067         0.01634509
2.9	     -91.88603960         0.00035725         0.00972124
3.0	     -91.88463150         0.00026592         0.00723592
3.1	     -91.88183491         0.00120379         0.03275668
3.2	     -91.87726299         0.00401607         0.10928279
3.3	     -91.87524642         0.00507320         0.13804881
3.4	     -91.88135990         0.00085451         0.02325243
3.5	     -91.89060522         0.00087249         0.02374162
3.6	     -91.89777483         0.00000006         0.00000159
3.7	     -91.90149250         0.00000000         0.00000001
3.8	     -91.90347777         0.00000573         0.00015590
3.9	     -91.90461997         0.00000093         0.00002521
4.0	     -91.89965519         0.00193209         0.05257488
4.1	     -91.89992666         0.00189775         0.05164050
4.2	     -91.90011230         0.00187084         0.05090818
4.3	     -91.90023790         0.00184852         0.05030070
4.4	     -91.90032531         0.00182907         0.04977149
4.5	     -91.90038247         0.00181176         0.04930049
4.6	     -91.90042081         0.00179592         0.04886960
4.7	     -91.90044436         0.00178137         0.04847370
4.8	     -91.90045957         0.00176777         0.04810354
4.9	     -91.90046902         0.00175500         0.04775590
5.0	     -91.90047394         0.00174294         0.04742784
5.1	     -91.90047356         0.00173166         0.04712101
5.2	     -91.90047240         0.00172086         0.04682712
5.3	     -91.90046811         0.00171065         0.04654911
5.4	     -91.90046453         0.00170093         0.04628456
5.5	     -91.90045857         0.00169170         0.04603362
5.6	     -91.90045068         0.00168285         0.04579263
5.7	     -91.90044430         0.00167448         0.04556493
5.8	     -91.90043497         0.00166648         0.04534729
5.9	     -91.90042509         0.00165876         0.04513729
6.0	     -91.90041745         0.00165141         0.04493717
6.1	     -91.90040697         0.00164437         0.04474556
6.2	     -91.90039764         0.00163763         0.04456214
6.3	     -91.90038665         0.00163111         0.04438484
6.4	     -91.90037733         0.00162488         0.04421525
6.5	     -91.90036779         0.00161886         0.04405155
6.6	     -91.90035669         0.00161313         0.04389558
6.7	     -91.90034627         0.00160757         0.04374417
6.8	     -91.90033637         0.00160223         0.04359894
6.9	     -91.90032688         0.00159711         0.04345947
7.0	     -91.77348561         0.10655258         2.89944451
7.1	     -91.77304715         0.10693446         2.90983593
7.2	     -91.77261823         0.10730459         2.91990772
7.3	     -91.77220397         0.10766519         2.92972032
7.4	     -91.77180152         0.10801608         2.93926850
7.5	     -91.77141059         0.10835835         2.94858204
7.6	     -91.77102630         0.10869137         2.95764392
7.7	     -91.77065264         0.10901676         2.96649829
7.8	     -91.77029197         0.10933275         2.97509695
7.9	     -91.76993585         0.10963993         2.98345549
8.0	     -91.76958759         0.10994102         2.99164860
