0.5       -74.7545052044886
0.55      -75.0245832791015
0.6       -75.2121166715332
0.65      -75.3418715914150
0.7       -75.4308537230934
0.75      -75.4909502528507
0.8       -75.5302120357413
0.85      -75.5546109043144
0.9       -75.5683390700187
0.95      -75.5743558780082
1.0       -75.5748303719453
1.05      -75.5713613442718
1.1       -75.5651411204746
1.15      -75.5570613865509
1.2       -75.5477786364694
1.25      -75.5377434727766
1.3       -75.5272419922502
1.35      -75.5164959132378
1.4       -75.5056821593807
1.45      -75.4948811684093
1.5       -75.4840804940462
1.6       -75.4618980769155
1.7       -75.4359214517587
1.8       -75.3894271859543
1.9       -75.3286061003750
2.0       -75.3594420035155
2.1       -75.3587877281370
2.2       -75.3495226982414
2.3       -75.3379040436160
2.4       -75.3257492644674
2.5       -75.3136990447455
2.6       -75.3019973047951
2.7       -75.2907106317525
2.8       -75.2798158406822
2.9       -75.2692313078067
3.0       -75.2588507459037
3.1       -75.2485653277463
3.2       -75.2382765096282
3.3       -75.2279324671185
3.4       -75.2175073403334
3.5       -75.2070140482717
3.6       -75.1965266394039
3.7       -75.1861907316852
3.8       -75.1761932620572
3.9       -75.1667106355849
4.0       -75.1578860893692
4.1       -75.1497999739095
4.2       -75.1425018113930
4.3       -75.1359769477851
4.4       -75.1302104441573
4.5       -75.1251553232978
4.6       -75.1180906988287
4.7       -75.1174426818936
4.8       -75.1166955940509
4.9       -75.1158872417474
5.0       -75.1150583140171
5.1       -75.1142233901968
5.2       -75.1134012722324
5.3       -75.1125995464331
5.4       -75.1118208568336
5.5       -75.1110702463401
5.6       -75.1103461040742
5.7       -75.1096487568940
5.8       -75.1089772803749
5.9       -75.1083313286139
6.0       -75.1077099247091
6.1       -75.1071086272574
6.2       -75.1065296492575
6.3       -75.1059689954559
6.4       -75.1054287813939
6.5       -75.1049057823725
6.6       -75.1043993788105
6.7       -75.1039093728387
6.8       -75.1034322267351
6.9       -75.1029706893078
7.0       -75.1025222897385
7.1       -75.1020882950102
7.2       -75.1016642657381
7.3       -75.1012534339412
7.4       -75.1008532292987
7.5       -75.1004657007541
7.6       -75.1000868813343
7.7       -75.0997188366848
7.8       -75.0993603921757
7.9       -75.0990102199168
8.0       -75.0986702156473
