0.6  -75.0443229426    
0.65  -75.1714521535   
0.7  -75.2579594265    
0.75  -75.3156052519   
0.8  -75.3526118168    
0.85  -75.3747896121   
0.9  -75.3862908183    
0.95  -75.3901133908   
1.0  -75.3884393376    
1.05  -75.3828646744   
1.1  -75.3745595033    
1.15  -75.3643824792   
1.2  -75.3529642098    
1.25  -75.3407683050   
1.3  -75.3281357711    
1.35  -75.3153169894   
1.4  -75.3024946743    
1.45  -75.2898005106   
1.5  -75.2773274853    
1.6  -75.2532777876    
1.7  -75.2306264401    
1.8  -75.2094630466    
1.9  -75.1897865054    
2.0  -75.1715548064    
2.1  -75.1547042671    
2.2  -75.1391567143    
2.3  -75.1248255953    
2.4  -75.1116233704    
2.5  -75.0994678433    
2.6  -75.0882851507    
2.7  -75.0780093576    
2.8  -75.0685802490    
2.9  -75.0599410444    
3.0  -75.0520369696    
3.1  -75.0448147756    
3.2  -75.0382228546    
3.3  -75.0322115650    
3.4  -75.0267335296    
3.5  -75.0217438334    
3.6  -75.0172001333    
3.7  -75.0130627136    
3.8  -75.0092945068    
3.9  -75.0058610816    
4.0  -75.0027305951    
4.1  -74.9998737084    
4.2  -74.9972634703    
4.3  -74.9948751814    
4.4  -74.9926862503    
4.5  -74.9906760525    
5.0  -74.9827064005    
5.5  -74.9770427534    
6.0  -74.9726836219    
6.5  -74.9691217302    
7.0  -74.9661085053    
7.5  -74.9635103695    
8.0  -74.9612429628    
