0.6          -75.05345301
0.65         -75.18061950
0.7          -75.26717595
0.75         -75.32488128
0.8          -75.36195665
0.85         -75.38421184
0.9          -75.39579895
0.95         -75.39971613
1.0          -75.39814645
1.05         -75.39268725
1.1          -75.38451100
1.15         -75.37447930
1.2          -75.36322692
1.25         -75.35122254
1.3          -75.33881354
1.35         -75.32625867
1.4          -75.31375179
1.45         -75.30143956
1.5          -75.28943641
1.6          -75.26672744
1.7          -75.24639202
1.8          -75.22968407
1.9          -75.21882485
2.0          -75.21467008
2.1          -75.21431283
2.2          -75.21511516
2.3          -75.21606708
2.4          -75.21687661
2.5          -75.21749065
2.6          -75.21793147
2.7          -75.21823759
2.8          -75.21844828
2.9          -75.21859439
3.0          -75.21870303
3.1          -75.21879083
3.2          -75.21886596
3.3          -75.21893627
3.4          -75.21900252
3.5          -75.21906593
3.6          -75.21912679
3.7          -75.21918446
3.8          -75.21923619
3.9          -75.21928524
4.0          -75.21932851
4.1          -75.21936603
4.2          -75.21939730
4.3          -75.21942442
4.4          -75.21944794
4.5          -75.21946477
5.0          -75.21949871
5.5          -75.21948153
6.0          -75.21944601
6.5          -75.21940953
7.0          -75.21937577
7.5          -75.21934522
8.0          -75.21931797
