1.0	  -2.71033327794900 
1.1	  -3.00087636350037 
1.2	  -3.19629543300891 
1.3	  -3.32720007112968 
1.4	  -3.41589107877223 
1.5	  -3.48129274875930 
1.6	  -3.53902071523323 
1.7	  -3.58736775289143 
1.75	  -3.60642769854457 
1.8	  -3.62230793833225 
1.85	  -3.64579016770886 
1.9	  -3.64814047021776 
1.95	  -3.64856550716415 
2.0	  -3.64728754047100 
2.05	  -3.64450741446128 
2.1	  -3.64041712167365 
2.15	  -3.63519374652499 
2.2	  -3.62903252002793 
2.25	  -3.62221104713435 
2.3	  -3.61552796605117 
2.4	  -3.59733864831665 
2.5	  -3.58860982699433 
2.6	  -3.57809604510383 
2.7	  -3.56655266438139 
2.8	  -3.55405199299625 
2.9	  -3.54091009800798 
3.0	  -3.52741818533341 
3.1	  -3.51380867366309 
3.2	  -3.50026526382188 
3.3	  -3.48693021455193 
3.4	  -3.47392259613638 
3.5	  -3.46135483960317 
3.6	  -3.44930319872698 
3.7	  -3.43779903405918 
3.8	  -3.42685763366480 
3.9	  -3.41648812513661 
4.0	  -3.40678854387848 
4.1	  -3.39770212028320 
4.2	  -3.38996722057380 
4.3	  -3.38231146359117 
4.4	  -3.37533249463692 
4.5	  -3.36907895450619 
4.6	  -3.36356066346198 
4.7	  -3.35873741462315 
4.8	  -3.35459763815881 
4.9	  -3.35112594213921 
5.0	  -3.34828494507769 
5.1	  -3.34610459106999 
5.2	  -3.34462759879916 
5.3	  -3.34382040070828 
5.4	  -3.34368601884721 
5.5	  -3.34422165167904 
5.6	  -3.34544430577526 
5.7	  -3.16723825340523 
5.8	  -3.05139828090679 
5.9	  -3.08087949410201 
6.0	  -2.91307682592925 
6.1	  -2.87568576245070 
6.2	  -2.16593937326578 
6.3	  -1.89428278935929 
6.4	  -2.36643805815148 
6.5	  -3.05460623680884 
6.6	  -3.76087298930505 
6.7	  -3.33105840414103 
6.8	  -3.57732796782573 
6.9	  -3.61428108853231 
7.0	  -3.54675728365767 
7.5	  -6.69929264170226 
8.0	  -7.20134819917960 
8.5	  -5.88298512328021 
9.0	  -5.27604711226897 
9.5	  -5.23714128211391 
10.0	  -2.41478876326039 
