1.0           -3.01136304
1.1           -3.31000893
1.2           -3.52013897
1.3           -3.66666155
1.4           -3.76683058
1.5           -3.83292234
1.6           -3.87376099
1.7           -3.89582908
1.75          -3.90139508
1.8           -3.90399241
1.85          -3.90404550
1.9           -3.90192304
1.95          -3.89794616
2.0           -3.89239464
2.05          -3.88551193
2.1           -3.87751167
2.15          -3.86858075
2.2           -3.85888316
2.25          -3.84856310
2.3           -3.83774737
2.4           -3.81506377
2.5           -3.79157931
2.6           -3.76787958
2.7           -3.74442453
2.8           -3.72157395
2.9           -3.69960880
3.0           -3.67874126
3.1           -3.65912675
3.2           -3.64086925
3.3           -3.62402841
3.4           -3.60862455
3.5           -3.59464517
3.6           -3.58205012
3.7           -3.57077791
3.8           -3.56075152
3.9           -3.55188322
4.0           -3.54407916
4.1           -3.53724353
4.2           -3.53128103
4.3           -3.52609943
4.4           -3.52161138
4.5           -3.51773550
4.6           -3.51439696
4.7           -3.51152800
4.8           -3.50906764
4.9           -3.50696162
5.0           -3.50516191
5.1           -3.50362625
5.2           -3.50231788
5.3           -3.50120448
5.4           -3.50025809
5.5           -3.49945447
5.6           -3.49877269
5.7           -3.49819470
5.8           -3.49770499
5.9           -3.49729028
6.0           -3.49693919
6.1           -3.49664205
6.2           -3.49639051
6.3           -3.49615771
6.4           -3.49599727
6.5           -3.49584451
6.6           -3.49571508
6.7           -3.49560554
6.8           -3.49551230
6.9           -3.49543301
7.0           -3.49536568
7.5           -3.49515121
8.0           -3.49505064
8.5           -3.49500153
9.0           -3.49497521
9.5           -3.49496225
10.0          -3.49495536
