1.0	  -2.63232271869355 
1.1	  -2.95676408277354 
1.2	  -3.18439029502151 
1.3	  -3.29722513456998 
1.4	  -3.35569347574404 
1.5	  -3.40242572494757 
1.6	  -3.45503982768697 
1.7	  -3.48163083798026 
1.75	  -3.49421630972432 
1.8	  -3.51533971235181 
1.85	  -3.53297677302588 
1.9	  -3.54736520492890 
1.95	  -3.55884226034163 
2.0	  -3.56772474432242 
2.05	  -3.57430333370920 
2.1	  -3.57883357318015 
2.15	  -3.58152833138267 
2.2	  -3.58254437802950 
2.25	  -3.58189281358647 
2.3	  -3.57897822045960 
2.4	  -3.57065137121456 
2.5	  -3.55063800145907 
2.6	  -3.52853338131046 
2.7	  -3.50480542916589 
2.8	  -3.48024784436828 
2.9	  -3.45526040107762 
3.0	  -3.43012406898508 
3.1	  -3.40505676274843 
3.2	  -3.38022827190913 
3.3	  -3.35577050095871 
3.4	  -3.33179285782961 
3.5	  -3.30839563468033 
3.6	  -3.28565354460960 
3.7	  -3.26359962790000 
3.8	  -3.24222948941916 
3.9	  -3.22150997607627 
4.0	  -3.20153897767945 
4.1	  -3.18216292418249 
4.2	  -3.16547041957064 
4.3	  -3.14783896223527 
4.4	  -3.13104663956068 
4.5	  -3.11526334955991 
4.6	  -3.10053342872249 
4.7	  -3.08696460263686 
4.8	  -3.07469668330233 
4.9	  -3.06374728837201 
5.0	  -3.05379926059336 
5.1	  -2.97885052874712 
5.2	  -2.92919588214842 
5.3	  -2.87451115320860 
5.4	  -2.85986809343941 
5.5	  -2.82955582299113 
5.6	  -2.75897418894661 
5.7	  -2.75425570987383 
5.8	  -2.79244190467737 
5.9	  -2.72374922443208 
6.0	  -2.74230403941409 
6.1	  -2.73920637358013 
6.2	  -2.83550225863929 
6.3	  -2.89186667482743 
6.4	  -2.93555499523489 
6.5	  -2.88032420533005 
6.6	  -2.83558890955358 
6.7	  -2.84945847759571 
6.8	  -2.80134519282733 
6.9	  -2.77109244797749 
7.0	  -2.74314887971887 
7.5	  -2.63585653629140 
8.0	  -2.58937595184895 
8.5	  -2.84723730532779 
9.0	  -2.91755696957807 
9.5	  -2.92299938006946 
10.0	  -3.22927939498217 
