1.0           -2.95546950
1.1           -3.25476240
1.2           -3.46498933
1.3           -3.61109978
1.4           -3.71054724
1.5           -3.77590850
1.6           -3.81601956
1.7           -3.83699821
1.75          -3.84184055
1.8           -3.84368198
1.85          -3.84291800
1.9           -3.83991014
1.95          -3.83497389
2.0           -3.82838205
2.05          -3.82036903
2.1           -3.81113812
2.15          -3.80086885
2.2           -3.78972222
2.25          -3.77784324
2.3           -3.76535632
2.4           -3.73896881
2.5           -3.71124931
2.6           -3.68273998
2.7           -3.65387886
2.8           -3.62501513
2.9           -3.59642633
3.0           -3.56833179
3.1           -3.54090550
3.2           -3.51428166
3.3           -3.48855660
3.4           -3.46378362
3.5           -3.43999311
3.6           -3.41720887
3.7           -3.39543536
3.8           -3.37467012
3.9           -3.35495907
4.0           -3.33643884
4.1           -3.31877260
4.2           -3.30242378
4.3           -3.28980529
4.4           -3.27785549
4.5           -3.26654639
4.6           -3.25585972
4.7           -3.24568285
4.8           -3.23602260
4.9           -3.22680028
5.0           -3.21808012
5.1           -3.20978413
5.2           -3.20191290
5.3           -3.19445290
5.4           -3.18738113
5.5           -3.18067434
5.6           -3.17430948
5.7           -3.16826769
5.8           -3.16253319
5.9           -3.15709169
6.0           -3.15193089
6.1           -3.14916173
6.2           -3.15295800
6.3           -3.15662867
6.4           -3.16007828
6.5           -3.16322684
6.6           -3.16602561
6.7           -3.16843882
6.8           -3.17045431
6.9           -3.17207664
7.0           -3.17332281
7.5           -3.17498365
8.0           -3.17208370
8.5           -3.16761560
9.0           -3.16301398
9.5           -3.15881011
10.0          -3.15512906
