1.7	  -77.1433706992751 
1.8	  -77.3121515806846 
1.9	  -77.4354477283430 
2.0	  -77.5236708761632 
2.1	  -77.5851524795876 
2.2	  -77.6260680356851 
2.3	  -77.6513396375401 
2.35	  -77.6593474788946 
2.4	  -77.6647725040815 
2.45	  -77.6679295094039 
2.5	  -77.6691746735174 
2.55	  -77.6687965527834 
2.6	  -77.6669819882023 
2.65	  -77.6639833625443 
2.7	  -77.6599365957248 
2.8	  -77.6495813916020 
2.9	  -77.6358651562854 
3.0	  -77.6210077060031 
3.2	  -77.5884053075840 
3.4	  -77.5545787754002 
3.6	  -77.5223212271109 
3.8	  -77.4919746871450 
4.0	  -77.4596583081323 
4.2	  -77.4056415439686 
4.4	  -77.3949990667498 
4.6	  -77.3899984002313 
4.8	  -77.3873480482967 
5.0	  -77.3858839932698 
5.2	  -77.3852540008081 
5.4	  -77.3852017018432 
5.6	  -77.3835384870637 
5.8	  -77.3831595801192 
6.0	  -77.3836067325564 
6.2	  -77.3850445604416 
6.4	  -77.3855655959130 
6.6	  -77.3862508300082 
6.8	  -77.3869192146357 
7.0	  -77.3873779631501 
7.2	  -77.3876585481525 
7.4	  -77.3878981574726 
7.6	  -77.3880984727230 
7.8	  -77.3882727155227 
8.0	  -77.3884066130089 
9.0	  -77.3890202933292 
10.0	  -77.3912206839031 
11.0	  -77.3908435363206 
12.0	  -77.3972103207437 
