0.95      -198.704467297002
1.0       -198.832322922211
1.05      -198.924353462999
1.1       -198.989992618411
1.15      -199.036177443522
1.2       -199.067955405666
1.25      -199.089071776539
1.3       -199.102297745542
1.35      -199.109714389321
1.4       -199.112921737114
1.45      -199.113109795616
1.5       -199.111219480428
1.55      -199.107945131696
1.6       -199.103793284117
1.65      -199.099050389013
1.7       -199.094182255625
1.8       -199.085147894275
1.9       -199.077178769531
2.0       -199.070624629129
2.1       -199.065490201046
2.2       -199.061580433179
2.3       -199.058630054889
2.4       -199.056153358103
2.5       -199.052344015774
2.6       -199.049763611863
2.7       -199.049421024960
2.8       -199.049211984175
2.9       -199.048965054926
3.0       -199.048691979797
3.1       -199.048409904201
3.2       -199.048150479348
3.3       -199.047901407911
3.4       -199.047679311199
3.5       -199.047500830792
4.0       -199.046660962689
4.5       -199.046029393754
5.0       -199.045526637796
5.5       -199.045100779999
6.0       -199.044749274657
6.5       -199.044448283636
7.0       -199.045927754292
7.5       -199.045708399025
8.0       -199.045508490247
8.5       -199.045329108235
9.0       -199.045183265890
9.5       -199.045045992722
10.0      -199.044912805305
