0.7         -107.67471486
0.75        -108.14525146
0.8         -108.47735828
0.85        -108.70736955
0.9         -108.86193029
0.95        -108.96076941
1.0         -109.01861911
1.05        -109.04653816
1.1         -109.05283667
1.15        -109.04374452
1.2         -109.02391232
1.3         -108.96495596
1.4         -108.89413092
1.5         -108.82114248
1.6         -108.75088152
1.7         -108.68597945
1.8         -108.63697163
1.9         -108.60295898
2.0         -108.57798795
2.1         -108.55901730
2.2         -108.54437778
2.3         -108.53302602
2.4         -108.52423742
2.5         -108.51746887
2.6         -108.51229401
2.7         -108.50837173
2.8         -108.50542523
2.9         -108.50323742
3.0         -108.50165614
3.1         -108.50056348
3.2         -108.49978821
3.3         -108.49920058
3.4         -108.49873257
3.5         -108.49834952
3.6         -108.49803178
3.7         -108.49776681
3.8         -108.49754668
3.9         -108.49736460
4.0         -108.49721482
