0.7    -107.8411512
0.75   -108.3170908
0.8    -108.6546283
0.85   -108.8900665
0.9    -109.0500611
0.95   -109.1543757
1.0    -109.2177884
1.05   -109.2514048
1.1    -109.2635773
1.15   -109.2605697
1.2    -109.2470575
1.3    -109.2015086
1.4    -109.1451788
1.5    -109.0878762
1.6    -109.0347282
1.7    -108.9884504
1.8    -108.9508334
1.9    -108.9237293
2.0    -108.9095207
2.1    -108.9100434
2.2    -108.9225566
2.3    -108.9394017
2.4    -108.9549524
2.5    -108.967559
2.6    -108.9773494
2.7    -108.9848691
2.8    -108.990652
2.9    -108.9951273
3.0    -108.9986201
3.1    -109.0013692
3.2    -109.0035549
3.3    -109.0053112
3.4    -109.0067379
3.5    -109.0079004
3.6    -109.0088681
3.7    -109.0096795
3.8    -109.0103693
3.9    -109.0109652
4.0    -109.0114772
