0.7       -107.690870166700
0.75      -108.160803325667
0.8       -108.492576612811
0.85      -108.722497200332
0.9       -108.877225371616
0.95      -108.976526794270
1.0       -109.035170100371
1.05      -109.064320301846
1.1       -109.072561069921
1.15      -109.065913074482
1.2       -109.049643650072
1.25      -109.026972190977
1.3       -109.000582618922
1.35      -108.972479826960
1.4       -108.944172979199
1.45      -108.909850439940
1.5       -108.884117636952
1.55      -108.860246571706
1.6       -108.838465001579
1.65      -108.818841883057
1.7       -108.801335347628
1.75      -108.785831401007
1.8       -108.772173175988
1.85      -108.760186101983
1.9       -108.749692536496
1.95      -108.740521804992
2.0       -108.732515446143
2.05      -108.725524467505
2.1       -108.719417077616
2.15      -108.714079041319
2.2       -108.709409516350
2.25      -108.705320142023
2.3       -108.701736096429
2.35      -108.698592072567
2.4       -108.695832060617
2.45      -108.693408379723
2.5       -108.691279864844
2.55      -108.689411240199
2.6       -108.687771933139
2.65      -108.686335918142
2.7       -108.685079169126
2.75      -108.683981414070
2.8       -108.683023133562
2.85      -108.682189347123
2.9       -108.681463819271
2.95      -108.680834325696
3.0       -108.680288927878
3.1       -108.679407793410
3.2       -108.678748423692
3.3       -108.678255862596
3.4       -108.677886972531
3.5       -108.677610203463
3.6       -108.677403883913
3.7       -108.677249358209
3.8       -108.677134860460
3.9       -108.677051007773
4.0       -108.676990619300
