0.5          -99.51009493
0.55         -99.76458093
0.6          -99.93568400
0.65        -100.04991348
0.7         -100.12492644
0.75        -100.17265679
0.8         -100.20125634
0.85        -100.21651454
0.9         -100.22238067
0.95        -100.22173185
1.0         -100.21653795
1.05        -100.20837239
1.1         -100.19811165
1.15        -100.18675412
1.2         -100.17450460
1.25        -100.16207379
1.3         -100.14967332
1.35        -100.13746318
1.4         -100.12565864
1.45        -100.11431502
1.5         -100.10357046
1.6         -100.08392554
1.7         -100.06683913
1.8         -100.05288807
1.9         -100.04089340
2.0         -100.03065304
2.1         -100.02296893
2.2         -100.01718419
2.3         -100.01246898
2.4         -100.00885394
2.5         -100.00606362
2.6         -100.00523380
2.7         -100.00241268
2.8         -100.00128305
2.9         -100.00031459
3.0          -99.99965145
3.5         -100.00038425
4.0          -99.99983211
4.5          -99.99806260
5.0         -100.00032887
5.5          -99.99930543
6.0         -100.00080878

