0.5          -99.50839472
0.55         -99.76279349
0.6          -99.93380353
0.65        -100.04793715
0.7         -100.12284730
0.75        -100.17045976
0.8         -100.19895981
0.85        -100.21405098
0.9         -100.21975274
0.95        -100.21891629
1.0         -100.21357082
1.05        -100.20516510
1.1         -100.19473900
1.15        -100.18304486
1.2         -100.17063165
1.25        -100.15790219
1.3         -100.14515188
1.35        -100.13259523
1.4         -100.12038502
1.45        -100.10862664
1.5         -100.09738957
1.6         -100.07663053
1.7         -100.05824742
1.8         -100.04221239
1.9         -100.02840897
2.0         -100.01666540
2.1         -100.00677244
2.2          -99.99850083
2.3          -99.99162008
2.4          -99.98591402
2.5          -99.98119003
2.6          -99.97728194
2.7          -99.97404893
2.8          -99.97137274
2.9          -99.96915460
3.0          -99.96731244
3.5          -99.96175503
4.0          -99.95933802
4.5          -99.95820632
5.0          -99.95764033
5.5          -99.95732065
6.0          -99.95710697
