0.5          -99.39515093
0.55         -99.64741238
0.6          -99.81731374
0.65         -99.93032375
0.7         -100.00423651
0.75        -100.05104094
0.8         -100.07880182
0.85        -100.09317368
0.9         -100.09834195
0.95        -100.09728291
1.0         -100.09215910
1.05        -100.08513422
1.1         -100.07590732
1.15        -100.06525957
1.2         -100.05412591
1.25        -100.04288607
1.3         -100.03177049
1.35        -100.02066697
1.4         -100.01055594
1.45        -100.00115600
1.5          -99.99209029
1.6          -99.97590636
1.7          -99.96240334
1.8          -99.95147722
1.9          -99.94289244
2.0          -99.93631107
2.1          -99.93133127
2.2          -99.92759463
2.3          -99.92485994
2.4          -99.92293717
2.5          -99.92162472
2.6          -99.92074374
2.7          -99.92015886
2.8          -99.91977714
2.9          -99.91953509
3.0          -99.91938787
3.5          -99.91926443
4.0          -99.91935850
4.5          -99.91941070
5.0          -99.91941457
5.5          -99.91939514
6.0          -99.91937101
6.5          -99.91934739
7.0          -99.91932658
7.5          -99.91930816
8.0          -99.91929094
8.5          -99.91927716
9.0          -99.91926390
9.5          -99.91925191
10.0         -99.91924142
10.5         -99.91923244
11.0         -99.91922283
11.5         -99.91921519
12.0         -99.91920763
