0.7	     -90.11198569         0.78213459        21.28297451
0.75	     -90.61006236         0.75976649        20.67430734
0.8	     -91.00226652         0.71635761        19.49309116
0.85	     -91.43220623         0.53889730        14.66414810
0.9	     -91.62935355         0.52138096        14.18750407
0.95	     -91.77315981         0.50228136        13.66777741
1.0	     -91.87616532         0.48271404        13.13532326
1.05	     -91.84938816         0.56204911        15.29414121
1.1	     -91.90986416         0.53114991        14.45333077
1.15	     -91.95059863         0.50302826        13.68810138
1.2	     -92.04267234         0.41119783        11.18926735
1.25	     -92.04933286         0.39593634        10.77398083
1.3	     -92.05344269         0.37710044        10.26142966
1.35	     -92.05093956         0.36085282         9.81930917
1.4	     -92.05755668         0.33292218         9.05927742
1.45	     -92.05633098         0.30985181         8.43150056
1.5	     -92.05186191         0.29027763         7.89885980
1.6	     -91.98087926         0.31452836         8.55875586
1.7	     -92.01600598         0.23511316         6.39775748
1.8	     -92.00919082         0.19996854         5.44142338
1.9	     -92.00278169         0.16398634         4.46229738
2.0	     -91.98950201         0.14081940         3.83189267
2.1	     -91.86871704         0.23194931         6.31166461
2.2	     -91.86712826         0.20935759         5.69691234
2.3	     -91.86332070         0.19335456         5.26144764
2.4	     -91.97167189         0.06870046         1.86943544
2.5	     -91.96934426         0.05754992         1.56601362
2.6	     -91.84573668         0.16995998         4.62484837
2.7	     -91.83917420         0.16717257         4.54899916
2.8	     -91.95524601         0.04325430         1.17700988
2.9	     -91.82632126         0.16556291         4.50519794
3.0	     -91.82025061         0.16602951         4.51789472
3.1	     -91.81451690         0.16699826         4.54425581
3.2	     -91.91813426         0.05931122         1.61394114
3.3	     -91.80413192         0.16982172         4.62108619
3.4	     -91.79949150         0.17145451         4.66551677
3.5	     -91.91340848         0.05493038         1.49473230
3.6	     -91.79126322         0.17480612         4.75671866
3.7	     -91.78763662         0.17644528         4.80132246
3.8	     -91.78430641         0.17802624         4.84434262
3.9	     -91.78124950         0.17953550         4.88541168
4.0	     -91.90846544         0.05094101         1.38617606
4.1	     -91.90774616         0.05042716         1.37219351
4.2	     -91.90709068         0.04997419         1.35986755
4.3	     -91.77128106         0.18478144         5.02816108
4.4	     -91.90593687         0.04950720         1.34716001
4.5	     -91.90397256         0.05122993         1.39403805
4.6	     -91.76559981         0.18937576         5.15317886
4.7	     -91.76395534         0.19080783         5.19214755
4.8	     -91.76241366         0.19214972         5.22866218
4.9	     -91.76096327         0.19340902         5.26292950
5.0	     -91.75959486         0.19459650         5.29524258
5.1	     -91.75829765         0.19572338         5.32590643
5.2	     -91.75706668         0.19679030         5.35493894
5.3	     -91.75589434         0.19780639         5.38258824
5.4	     -91.75477617         0.19877458         5.40893385
5.5	     -91.75370687         0.19970037         5.43412586
5.6	     -91.75268154         0.20058706         5.45825399
5.7	     -91.75169773         0.20143903         5.48143730
5.8	     -91.75075237         0.20225533         5.50364991
5.9	     -91.74984218         0.20304242         5.52506794
6.0	     -91.74896495         0.20380048         5.54569580
6.1	     -91.74811750         0.20453301         5.56562899
6.2	     -91.74730027         0.20523922         5.58484569
6.3	     -91.74650897         0.20592240         5.60343623
6.4	     -91.74574473         0.20658083         5.62135295
6.5	     -91.74500454         0.20722018         5.63875064
6.6	     -91.74428810         0.20783917         5.65559403
6.7	     -91.74359288         0.20843893         5.67191445
6.8	     -91.74286667         0.20907242         5.68915252
6.9	     -91.74226507         0.20958533         5.70310954
7.0	     -91.74163090         0.21013268         5.71800370
7.1	     -91.74101399         0.21066453         5.73247601
7.2	     -91.74041485         0.21118054         5.74651735
7.3	     -91.73983268         0.21168332         5.76019879
7.4	     -91.73926745         0.21217021         5.77344772
7.5	     -91.73871705         0.21264510         5.78637007
7.6	     -91.73818040         0.21310775         5.79895964
7.7	     -91.73765833         0.21355729         5.81119225
7.8	     -91.73715173         0.21399417         5.82308022
7.9	     -91.65026717         0.30081099         8.18548717
8.0	     -91.73617320         0.21483739         5.84602536
