1.7	     -92.08391749         0.14376533         3.91205554
1.8	     -92.07506310         0.12001416         3.26575284
1.9	     -92.05909228         0.09315824         2.53496575
2.0	     -92.04409354         0.07191240         1.95683687
2.1	     -92.03236003         0.05960189         1.62185077
2.2	     -92.02306295         0.04891718         1.33110479
2.3	     -92.01557515         0.03938748         1.07178843
2.4	     -92.00941107         0.03100366         0.84365300
2.5	     -92.00418387         0.02415505         0.65729269
2.6	     -91.98844989         0.03051530         0.83036399
2.7	     -91.99541276         0.01604417         0.43658433
2.8	     -91.99270448         0.01009703         0.27475441
2.9	     -91.99458267         0.00736136         0.20031299
3.0	     -91.98969061         0.00974952         0.26529818
3.1	     -91.98790795         0.00910971         0.24788784
3.2	     -91.98574694         0.00816462         0.22217080
3.3	     -91.96902004         0.02222767         0.60484603
3.4	     -91.97502334         0.01891973         0.51483231
3.5	     -91.98331330         0.01542227         0.41966158
3.6	     -91.98823321         0.01517914         0.41304563
