4.8	     -92.03112958         0.05027610         1.36808286
4.9	     -92.03106257         0.05027117         1.36794878
5.0	     -92.03100061         0.05026628         1.36781565
5.1	     -92.03094368         0.05026088         1.36766878
5.2	     -92.03089057         0.05025508         1.36751098
5.3	     -92.03084038         0.05024916         1.36734984
5.4	     -92.03079334         0.05024344         1.36719414
5.5	     -92.03074825         0.05023787         1.36704248
5.6	     -92.03070535         0.05023219         1.36688804
5.7	     -92.03066538         0.05022679         1.36674098
5.8	     -92.03062666         0.05022101         1.36658374
5.9	     -92.03058983         0.05021585         1.36644352
6.0	     -92.03055447         0.05021084         1.36630705
6.1	     -92.03052062         0.05020568         1.36616659
6.2	     -92.03048791         0.05020113         1.36604293
