1.7	     -92.11800079         0.10968204         2.98460151
1.8	     -92.10532952         0.08974773         2.44216120
1.9	     -92.07827533         0.07397519         2.01296813
2.0	     -92.05888110         0.05712484         1.55444667
2.1	     -92.04484645         0.04711547         1.28207774
2.2	     -92.03331140         0.03866872         1.05222999
2.3	     -92.02335833         0.03160431         0.85999735
2.4	     -92.01468777         0.02572696         0.70006653
2.5	     -92.00845267         0.01988625         0.54113276
2.6	     -91.98900513         0.02996006         0.81525512
2.7	     -92.00270778         0.00874915         0.23807669
2.8	     -91.99516398         0.00763754         0.20782802
2.9	     -91.99772521         0.00421882         0.11480004
3.0	     -91.99093973         0.00850040         0.23130773
3.1	     -91.98977155         0.00724610         0.19717650
3.2	     -91.98657701         0.00733456         0.19958350
3.3	     -91.96950217         0.02174554         0.59172662
3.4	     -91.97548156         0.01846151         0.50236349
3.5	     -91.98375237         0.01498320         0.40771376
3.6	     -91.98833917         0.01507318         0.41016236
