0.7	     -90.09640969         0.79771059        21.70681918
0.75	     -90.60597295         0.76385590        20.78558581
0.8	     -90.99032635         0.72829779        19.81799990
0.85	     -91.43220623         0.53889730        14.66414811
0.9	     -91.62935355         0.52138096        14.18750407
0.95	     -91.77315981         0.50228136        13.66777741
1.0	     -91.87616532         0.48271404        13.13532326
1.05	     -91.68933995         0.72209732        19.64927655
1.1	     -91.74495033         0.69606374        18.94086639
1.15	     -91.78788060         0.66574628        18.11588620
1.2	     -92.04267234         0.41119783        11.18926735
1.25	     -92.04933286         0.39593634        10.77398083
1.3	     -92.04908573         0.38145740        10.37998874
1.35	     -91.88510937         0.52668300        14.33178002
1.4	     -92.05154262         0.33893624         9.22292838
1.45	     -92.04896954         0.31721325         8.63181559
1.5	     -92.04363378         0.29850576         8.12275861
1.6	     -92.03028169         0.26512592         7.21444663
1.7	     -91.86277025         0.38834890        10.56751590
1.8	     -92.00612362         0.20303574         5.52488605
1.9	     -92.00061040         0.16615763         4.52138124
2.0	     -91.98950201         0.14081941         3.83189270
2.1	     -91.82633125         0.27433510         7.46504129
2.2	     -91.82588857         0.25059727         6.81910183
2.3	     -91.82329195         0.23338330         6.35068568
2.4	     -91.97078530         0.06958705         1.89356076
2.5	     -91.96835054         0.05854364         1.59305427
2.6	     -91.80928175         0.20641491         5.61683803
2.7	     -91.80392995         0.20241683         5.50804462
2.8	     -91.95524263         0.04325767         1.17710172
2.9	     -91.79356929         0.19831488         5.39642479
3.0	     -91.78877852         0.19750160         5.37429429
3.1	     -91.78433412         0.19718103         5.36557135
3.2	     -91.91104910         0.06639638         1.80673823
3.3	     -91.77652734         0.19742630         5.37224545
3.4	     -91.77315766         0.19778835         5.38209724
3.5	     -91.90822490         0.06011396         1.63578475
3.6	     -91.76734888         0.19872046         5.40746123
3.7	     -91.76485505         0.19922684         5.42124062
3.8	     -91.76259439         0.19973826         5.43515703
3.9	     -91.76054373         0.20024127         5.44884472
4.0	     -91.90553767         0.05386878         1.46584479
4.1	     -91.90516277         0.05301056         1.44249138
4.2	     -91.90482419         0.05224069         1.42154204
4.3	     -91.75394790         0.20211460         5.49982046
4.4	     -91.90423276         0.05121131         1.39353123
4.5	     -91.75137245         0.20383004         5.54650016
4.6	     -91.75021749         0.20475807         5.57175317
4.7	     -91.74913423         0.20562894         5.59545062
4.8	     -91.74811817         0.20644521         5.61766246
4.9	     -91.74715331         0.20721899         5.63871800
5.0	     -91.74624245         0.20794892         5.65858046
5.1	     -91.74537516         0.20864586         5.67754525
5.2	     -91.74454753         0.20930945         5.69560246
5.3	     -91.74375504         0.20994569         5.71291540
5.4	     -91.74299773         0.21055301         5.72944154
5.5	     -91.74227185         0.21113539         5.74528884
5.6	     -91.74156911         0.21169949         5.76063879
5.7	     -91.74090027         0.21223649         5.77525134
5.8	     -91.74024903         0.21275867         5.78946048
5.9	     -91.73962479         0.21325981         5.80309735
6.0	     -91.73902299         0.21374245         5.81623056
6.1	     -91.73843754         0.21421298         5.82903429
6.2	     -91.73787641         0.21466307         5.84128190
6.3	     -91.73732670         0.21510467         5.85329859
6.4	     -91.73679657         0.21552899         5.86484495
6.5	     -91.73628513         0.21593960         5.87601799
6.6	     -91.73579058         0.21633670         5.88682363
6.7	     -91.73530834         0.21672347         5.89734842
6.8	     -91.73483983         0.21709925         5.90757389
6.9	     -91.73439050         0.21745990         5.91738751
7.0	     -91.73395295         0.21781062         5.92693129
7.1	     -91.73352338         0.21815514         5.93630609
7.2	     -91.73310357         0.21849182         5.94546767
7.3	     -91.73270038         0.21881562         5.95427873
7.4	     -91.73230807         0.21912960         5.96282233
7.5	     -91.73192863         0.21943352         5.97109255
7.6	     -91.73155463         0.21973352         5.97925604
7.7	     -91.73119003         0.22002559         5.98720363
7.8	     -91.73084057         0.22030533         5.99481562
7.9	     -91.64078399         0.31029418         8.44353789
8.0	     -91.73015630         0.22085428         6.00975353
