0.7	     -90.39881159         0.50020618        13.61130871
0.75	     -90.87961551         0.49574653        13.48995539
0.8	     -91.24240472         0.48261833        13.13271878
0.85	     -91.51497276         0.46362007        12.61574954
0.9	     -91.71826093         0.44127762        12.00778033
0.95	     -91.86830258         0.41748923        11.36046507
1.0	     -91.97748787         0.39351279        10.70803254
1.05	     -92.05541789         0.37011308        10.07129375
1.1	     -92.10953498         0.34771574         9.46183097
1.15	     -92.14563088         0.32650550         8.88467080
1.2	     -92.16823274         0.30649862         8.34025548
1.25	     -92.18093328         0.28761019         7.82627498
1.3	     -92.18669710         0.26961945         7.33672167
1.35	     -92.18802142         0.25200073         6.85729175
1.4	     -92.18799040         0.23325822         6.34728197
1.45	     -92.19214307         0.20865800         5.67787558
1.5	     -92.19437251         0.18620834         5.06698900
1.6	     -92.19184704         0.15509038         4.22022598
1.7	     -92.18391494         0.13011371         3.54057575
1.8	     -92.17198233         0.11065186         3.01099162
1.9	     -92.15352123         0.09602752         2.61304282
2.0	     -92.13628599         0.08414757         2.28977291
2.1	     -92.12189318         0.07489016         2.03786592
2.2	     -92.10971721         0.06816396         1.85483659
2.3	     -92.09929550         0.06371469         1.73376559
2.4	     -92.09031562         0.06107461         1.66192548
2.5	     -92.08297131         0.05956119         1.62074315
2.6	     -92.08136522         0.05463541         1.48670595
2.7	     -92.08006744         0.05110879         1.39074154
2.8	     -92.07762945         0.04993666         1.35884628
2.9	     -92.07546085         0.04934311         1.34269498
3.0	     -92.07346676         0.04914388         1.33727356
3.1	     -92.07180524         0.04895255         1.33206713
3.2	     -92.07006317         0.04906527         1.33513447
3.3	     -92.06932889         0.04875524         1.32669822
3.4	     -92.07131171         0.04682526         1.27418075
3.5	     -92.07380740         0.04451982         1.21144648
3.6	     -92.07517287         0.04294860         1.16869128
3.7	     -92.07577599         0.04193669         1.14115596
3.8	     -92.07602681         0.04127273         1.12308867
3.9	     -92.06849534         0.04847247         1.31900371
4.0	     -91.59710701         0.51963078        14.13987926
4.1	     -92.06795098         0.04859192         1.32225404
4.2	     -92.07608197         0.04031887         1.09713279
4.3	     -92.07604099         0.04024723         1.09518339
4.4	     -92.05771597         0.05847659         1.59122974
4.5	     -92.07595598         0.04015638         1.09271115
4.6	     -92.06702829         0.04901588         1.33379044
4.7	     -92.07587638         0.04011100         1.09147645
4.8	     -92.07584016         0.04009723         1.09110170
4.9	     -92.07580562         0.04009059         1.09092087
5.0	     -92.07577353         0.04008585         1.09079186
5.1	     -92.07574373         0.04008446         1.09075422
5.2	     -92.07571527         0.04008506         1.09077048
5.3	     -92.07568841         0.04008781         1.09084531
5.4	     -92.07569262         0.04006197         1.09014217
5.5	     -92.07563903         0.04009589         1.09106529
5.6	     -92.07561595         0.04010141         1.09121534
5.7	     -92.07559444         0.04010676         1.09136092
5.8	     -92.07557336         0.04011389         1.09155509
5.9	     -92.07555333         0.04011861         1.09168333
6.0	     -92.06594284         0.04971646         1.35285422
6.1	     -92.06589552         0.04975039         1.35377773
6.2	     -92.07489589         0.04073849         1.10855122
6.3	     -92.06280630         0.05281637         1.43720731
6.4	     -92.07546469         0.04014749         1.09246924
6.5	     -92.06631476         0.04928667         1.34115914
6.6	     -92.06056458         0.05502671         1.49735369
6.7	     -92.06565128         0.04993084         1.35868793
6.8	     -92.06561528         0.04995693         1.35939776
7.0	     -92.06264166         0.05291318         1.43984147
7.1	     -92.06262142         0.05292586         1.44018659
7.2	     -92.06558902         0.04994871         1.35917424
7.3	     -92.03662204         0.07890937         2.14723410
7.4	     -92.06256303         0.05296081         1.44113765
7.5	     -92.06554704         0.04996948         1.35973935
7.6	     -92.06252523         0.05298360         1.44175767
7.7	     -92.06534244         0.05015914         1.36490020
7.8	     -92.06531677         0.05017817         1.36541813
7.9	     -92.06247412         0.05301387         1.44258151
8.0	     -92.06526689         0.05021543         1.36643195
