0.7	     -90.21454087         0.53670642        14.60453123
0.75	     -90.69052221         0.53153595        14.46383566
0.8	     -91.04733648         0.51871200        14.11487792
0.85	     -91.31318792         0.50046973        13.61848022
0.9	     -91.50951124         0.47880198        13.02887071
0.95	     -91.65266693         0.45588821        12.40535480
1.0	     -91.75520048         0.43303758        11.78355746
1.05	     -91.82675976         0.41084797        11.17974699
1.1	     -91.88315249         0.38127861        10.37512352
1.15	     -91.92307657         0.35160384         9.56763154
1.2	     -91.94775531         0.32522222         8.84975087
1.25	     -91.96086419         0.30199962         8.21783139
1.3	     -91.96519870         0.28166222         7.66442226
1.35	     -91.96270572         0.26415065         7.18790811
1.4	     -91.95370528         0.25039089         6.81348595
1.45	     -91.93873825         0.24098377         6.55750508
1.5	     -91.93000154         0.22721705         6.18289324
1.6	     -91.91805624         0.19558266         5.32207746
1.7	     -91.89313062         0.17864012         4.86104725
1.8	     -91.86646684         0.16207670         4.41033344
1.9	     -91.83411848         0.14635611         3.98255413
2.0	     -91.81178378         0.14451573         3.93247497
2.1	     -91.79802065         0.13575341         3.69403982
2.2	     -91.79250369         0.12082074         3.28770098
2.3	     -91.78406652         0.11073468         3.01324520
2.4	     -91.77805276         0.10791253         2.93645057
2.5	     -91.77414434         0.10988066         2.99000614
2.6	     -91.77108027         0.11142351         3.03198936
2.7	     -91.77099773         0.11024150         2.99982511
2.8	     -91.77077184         0.10936704         2.97602981
2.9	     -91.77039668         0.10873926         2.95894712
3.0	     -91.76985570         0.10830721         2.94719032
3.1	     -91.76914675         0.10801046         2.93911559
3.2	     -91.76822182         0.10788510         2.93570435
3.3	     -91.76698746         0.10846692         2.95153637
3.4	     -91.76520217         0.11056134         3.00852850
3.5	     -91.76255398         0.11356193         3.09017881
3.6	     -91.75914958         0.11695812         3.18259384
3.7	     -91.75541960         0.12050561         3.27912597
3.8	     -91.75170967         0.12397887         3.37363833
3.9	     -91.74820780         0.12723401         3.46221506
4.0	     -91.74498645         0.13021532         3.54334082
4.1	     -91.74208806         0.13288804         3.61606915
4.2	     -91.73952251         0.13524393         3.68017634
4.3	     -91.73728694         0.13728386         3.73568558
4.4	     -91.73536425         0.13902757         3.78313424
4.5	     -91.73371903         0.14050590         3.82336178
4.6	     -91.73250149         0.14156910         3.85229302
4.7	     -91.73158494         0.14234103         3.87329825
4.8	     -91.73071185         0.14307995         3.89340516
4.9	     -91.72986999         0.14379754         3.91293192
5.0	     -91.72906710         0.14448549         3.93165195
5.1	     -91.72829537         0.14514575         3.94961870
5.2	     -91.72755224         0.14578471         3.96700560
5.3	     -91.72683599         0.14640074         3.98376864
5.4	     -91.72614905         0.14699501         3.99993944
5.5	     -91.72548697         0.14756611         4.01547989
5.6	     -91.72484157         0.14812301         4.03063402
5.7	     -91.72422849         0.14865476         4.04510365
5.8	     -91.72362765         0.14917499         4.05925992
5.9	     -91.72305150         0.14967380         4.07283303
6.0	     -91.72249552         0.15015781         4.08600361
6.1	     -91.72195071         0.15062763         4.09878819
6.2	     -91.72142844         0.15108069         4.11111671
6.3	     -91.72091426         0.15152472         4.12319923
6.4	     -91.72041821         0.15195586         4.13493130
6.5	     -91.71994071         0.15237042         4.14621197
6.6	     -91.71947590         0.15277177         4.15713316
6.7	     -91.71902297         0.15316453         4.16782080
6.8	     -91.71858270         0.15354561         4.17819055
6.9	     -91.71815957         0.15391200         4.18816037
7.0	     -91.71774775         0.15426963         4.19789205
7.1	     -91.71734157         0.15462166         4.20747127
7.2	     -91.71694177         0.15496491         4.21681151
7.3	     -91.71656032         0.15529509         4.22579623
7.4	     -91.71618832         0.15561774         4.23457601
7.5	     -91.71582997         0.15592967         4.24306405
7.6	     -91.71547286         0.15623752         4.25144126
7.7	     -91.71512613         0.15653795         4.25961625
7.8	     -91.71479633         0.15682517         4.26743191
7.9	     -91.71446635         0.15710818         4.27513290
8.0	     -91.71414022         0.15738884         4.28277015
