0.7	     -90.90473325
0.75	     -91.38175710
0.8	     -91.73224319
0.85	     -91.98678673
0.9	     -92.16885305
0.95	     -92.29634565
1.0	     -92.38289052
1.05	     -92.43883600
1.1	     -92.47203183
1.15	     -92.48843571
1.2	     -92.49257181
1.25	     -92.48790063
1.3	     -92.47709491
1.35	     -92.46213196
1.4	     -92.44454622
1.45	     -92.42545468
1.5	     -92.40568873
1.6	     -92.37150272
1.7	     -92.34228125
1.8	     -92.31624384
1.9	     -92.29402028
2.0	     -92.27625828
2.1	     -92.26287415
2.2	     -92.25321099
2.3	     -92.24642888
2.4	     -92.24170033
2.5	     -92.23843714
2.6	     -92.23619138
2.7	     -92.23458034
2.8	     -92.23334471
2.9	     -92.23230447
3.0	     -92.23132017
3.1	     -92.23026955
3.2          -92.22915691
3.3          -92.22864617
3.4          -92.22963444
3.5          -92.23089064
3.6          -92.23153597
3.7          -92.23178161
3.8          -92.23185328
3.9          -92.23185604
4.0	     -92.23183134
4.1	     -92.22151943
4.2	     -92.22153537
4.3	     -92.22154049
4.4	     -92.22154046
4.5	     -92.22153736
4.6	     -92.22153305
4.7	     -92.22152858
4.8	     -92.22152433
4.9	     -92.22152061
5.0	     -92.22151750
5.1	     -92.22151495
5.2	     -92.22151266
5.3	     -92.22151070
5.4	     -92.22150943
5.5	     -92.22150793
5.6	     -92.22150696
5.7	     -92.22150623
5.8	     -92.22150554
5.9	     -92.22150487
6.0	     -92.22150442
6.1	     -92.22150379
6.2	     -92.22150326
6.3	     -92.22150288
6.4	     -92.22150262
6.5	     -92.22150228
6.6	     -92.22150192
6.7	     -92.22150153
6.8	     -92.22150111
6.9	     -92.22150067
7.0	     -92.22150038
7.1	     -92.22150003
7.2	     -92.22149968
7.3	     -92.22149964
7.4	     -92.22149928
7.5	     -92.22149890
7.6	     -92.22149872
7.7	     -92.22149840
7.8	     -92.22149834
7.9	     -92.22149805
8.0	     -92.22149773
