0.7	     -90.45226199         0.29898529         8.13580744
0.75	     -90.96597084         0.25608733         6.96849379
0.8	     -91.34616338         0.21988510         5.98338059
0.85	     -91.62501232         0.18864533         5.13330302
0.9	     -91.82694847         0.16136475         4.39096031
0.95	     -91.97075312         0.13780202         3.74978542
1.0	     -92.07072087         0.11751719         3.19780699
1.05	     -92.13765411         0.09995362         2.71987755
1.1	     -92.17975477         0.08467632         2.30416106
1.15	     -92.20328724         0.07139316         1.94270770
1.2	     -92.21299953         0.05997800         1.63208522
1.25	     -92.21235542         0.05050839         1.37440388
1.3	     -92.20409063         0.04277029         1.16383927
1.35	     -92.19022477         0.03663160         0.99679692
1.4	     -92.17102996         0.03306622         0.89977802
1.45	     -92.14623019         0.03349184         0.91135968
1.5	     -92.12293625         0.03428234         0.93287028
1.6	     -92.07727131         0.03636760         0.98961324
1.7	     -92.03602330         0.03574744         0.97273783
1.8	     -92.00381349         0.02473006         0.67293935
1.9	     -91.97812930         0.00234529         0.06381858
2.0	     -91.94011702         0.01618249         0.44034817
2.1	     -91.91356286         0.02021120         0.54997501
2.2	     -91.89378930         0.01953513         0.53157812
2.3	     -91.88859151         0.00620969         0.16897421
2.4	     -91.87799410         0.00797119         0.21690710
2.5	     -91.86272305         0.02130195         0.57965581
2.6	     -91.84886700         0.03363678         0.91530374
2.7	     -91.83629999         0.04493923         1.22285918
2.8	     -91.82490799         0.05523088         1.50290950
2.9	     -91.81458442         0.06455152         1.75653714
3.0	     -91.80525627         0.07290664         1.98389141
3.1	     -91.79687011         0.08028711         2.18472432
3.2	     -91.78942769         0.08667923         2.35866278
3.3	     -91.78308354         0.09237084         2.51353952
3.4	     -91.77814508         0.09761844         2.65633402
3.5	     -91.77467808         0.10143783         2.76026506
3.6	     -91.77242287         0.10368483         2.82140914
3.7	     -91.77093870         0.10498651         2.85682961
3.8	     -91.76987879         0.10580976         2.87923134
3.9	     -91.76904483         0.10639697         2.89521026
4.0	     -91.76834950         0.10685227         2.90759961
4.1	     -91.76774183         0.10723427         2.91799417
4.2	     -91.76719252         0.10757392         2.92723663
4.3	     -91.76669226         0.10787854         2.93552585
4.4	     -91.76622531         0.10816651         2.94336179
4.5	     -91.76578836         0.10843657         2.95071043
4.6	     -91.76537455         0.10869604         2.95777112
4.7	     -91.76498399         0.10894198         2.96446349
4.8	     -91.76460927         0.10918253         2.97100912
4.9	     -91.76425525         0.10941228         2.97726090
5.0	     -91.76390990         0.10964269         2.98353069
5.1	     -91.76358313         0.10985800         2.98938957
5.2	     -91.76326209         0.11007485         2.99529052
5.3	     -91.76295549         0.11028124         3.00090660
5.4	     -91.76266038         0.11048368         3.00641520
5.5	     -91.76237454         0.11067854         3.01171765
5.6	     -91.76209587         0.11086871         3.01689235
5.7	     -91.76183015         0.11105309         3.02190979
5.8	     -91.76157012         0.11123252         3.02679218
5.9	     -91.76131440         0.11141089         3.03164600
6.0	     -91.76107140         0.11158193         3.03630016
6.1	     -91.76083227         0.11174606         3.04076640
6.2	     -91.76060151         0.11190762         3.04516275
6.3	     -91.76037279         0.11206619         3.04947765
6.4	     -91.76015304         0.11222103         3.05369088
6.5	     -91.75994152         0.11236962         3.05773423
6.6	     -91.75973348         0.11251419         3.06166828
6.7	     -91.75953220         0.11265530         3.06550805
6.8	     -91.75933543         0.11279288         3.06925176
6.9	     -91.75914813         0.11292343         3.07280436
7.0	     -91.75896022         0.11305715         3.07644294
7.1	     -91.75877894         0.11318429         3.07990258
7.2	     -91.75859582         0.11331086         3.08334674
7.3	     -91.75842727         0.11342814         3.08653818
7.4	     -91.75825973         0.11354634         3.08975441
7.5	     -91.75809546         0.11366417         3.09296092
7.6	     -91.75793404         0.11377635         3.09601329
7.7	     -91.75777627         0.11388781         3.09904631
7.8	     -91.75762652         0.11399498         3.10196271
7.9	     -91.75747434         0.11410019         3.10482540
8.0	     -91.75732723         0.11420183         3.10759137
