0.7	     -90.77680928         0.11876293         3.23170525
0.75	     -91.24159641         0.12985724         3.53359695
0.8	     -91.58245369         0.13805224         3.75659416
0.85	     -91.82862721         0.14469543         3.93736486
0.9	     -92.00283671         0.15053046         4.09614409
0.95	     -92.12494142         0.15363842         4.18071591
1.0	     -92.22729951         0.13532441         3.68236609
1.05	     -92.29670997         0.11917137         3.24281933
1.1	     -92.34142047         0.10482251         2.85236678
1.15	     -92.36769241         0.09202647         2.50416890
1.2	     -92.38028209         0.08061376         2.19361311
1.25	     -92.38303321         0.07024229         1.91139079
1.3	     -92.37926912         0.06029245         1.64064189
1.35	     -92.37108088         0.05075928         1.38123098
1.4	     -92.36100114         0.04059506         1.10464836
1.45	     -92.35017719         0.02868983         0.78069042
1.5	     -92.33391059         0.02221571         0.60452050
1.6	     -92.29817011         0.01370281         0.37287271
1.7	     -92.26251885         0.00766030         0.20844759
1.8	     -92.22788556         0.00273737         0.07448758
1.9	     -92.18977482         0.00019310         0.00525448
2.0	     -92.15589101        -0.00000000        -0.00000002
2.1	     -92.12823287         0.00000000         0.00000002
2.2	     -92.10569290         0.00098631         0.02683887
2.3	     -92.08733615         0.00272219         0.07407451
2.4	     -92.07238497         0.00475909         0.12950149
2.5	     -92.06029102         0.00682278         0.18565728
2.6	     -92.05061232         0.00865520         0.23552011
2.7	     -92.04288041         0.01012486         0.27551171
2.8	     -92.03668683         0.01117267         0.30402390
2.9	     -92.03167405         0.01176962         0.32026775
3.0	     -92.02753938         0.01186434         0.32284517
3.1	     -92.02401745         0.01137969         0.30965736
3.2	     -92.02096009         0.01037296         0.28226276
3.3	     -92.01884865         0.00983098         0.26751467
3.4	     -92.01843122         0.01142943         0.31101085
3.5	     -92.01934647         0.01293093         0.35186864
3.6	     -92.02308929         0.01042069         0.28356144
3.7	     -92.02494182         0.00890087         0.24220515
3.8	     -92.02586494         0.00790485         0.21510188
3.9	     -92.02633686         0.00719980         0.19591666
4.0	     -92.02657943         0.00667167         0.18154533
4.1	     -92.02670044         0.00625950         0.17032974
4.2	     -92.02675459         0.00592833         0.16131824
4.3	     -92.02676938         0.00565738         0.15394511
4.4	     -92.02676112         0.00543282         0.14783449
4.5	     -92.02673849         0.00524390         0.14269374
4.6	     -92.02670725         0.00508427         0.13835005
4.7	     -92.02667155         0.00494698         0.13461421
4.8	     -92.02663345         0.00482853         0.13139111
4.9	     -92.02659370         0.00472594         0.12859935
5.0	     -92.02655419         0.00463579         0.12614631
5.1	     -92.02651604         0.00455462         0.12393746
5.2	     -92.02647832         0.00448265         0.12197906
5.3	     -92.02644213         0.00441705         0.12019413
5.4	     -92.02640731         0.00435772         0.11857959
5.5	     -92.02637378         0.00430264         0.11708080
5.6	     -92.02634145         0.00425156         0.11569093
5.7	     -92.02631092         0.00420401         0.11439706
5.8	     -92.02628101         0.00415963         0.11318947
5.9	     -92.02625238         0.00411770         0.11204844
6.0	     -92.02622512         0.00407835         0.11097762
6.1	     -92.02619888         0.00403988         0.10993085
6.2	     -92.02617353         0.00400409         0.10895688
6.3	     -92.02614895         0.00396918         0.10800703
6.4	     -92.02612488         0.00393642         0.10711536
6.5	     -92.02610233         0.00390489         0.10625739
6.6	     -92.02608048         0.00387422         0.10542295
6.7	     -92.02605893         0.00384490         0.10462499
6.8	     -92.02603830         0.00381632         0.10384729
6.9	     -92.02601879         0.00378887         0.10310053
7.0	     -92.02599939         0.00376272         0.10238874
7.1	     -92.02598045         0.00373734         0.10169812
7.2	     -92.02596187         0.00371221         0.10101437
7.3	     -92.02594466         0.00368810         0.10035830
7.4	     -92.02592730         0.00366546         0.09974232
7.5	     -92.02591063         0.00364333         0.09914022
7.6	     -92.02589450         0.00362113         0.09853603
7.7	     -92.02587865         0.00360001         0.09796138
7.8	     -92.02586338         0.00358028         0.09742442
7.9	     -92.02584857         0.00355973         0.09686519
8.0	     -92.02583375         0.00354012         0.09633163
