0.7	  -90.6347353126433 
0.75	  -91.1530855003032 
0.8	  -91.5380750951707 
0.85	  -91.8215873419880 
0.9	  -92.0282935424827 
0.95	  -92.1768561142402 
1.0	  -92.2816353326657 
1.05	  -92.3535745085827 
1.1	  -92.4006670926073 
1.15	  -92.4292022098468 
1.2	  -92.4441082885595 
1.25	  -92.4489844788651 
1.3	  -92.4465184057701 
1.35	  -92.4389100182649 
1.4	  -92.4277428385458 
1.45	  -92.4150449715356 
1.5	  -92.4004600123811 
1.6	  -92.3689652191137 
1.7	  -92.3383664489720 
1.8	  -92.3089170625456 
1.9	  -92.2673874508934 
2.0	  -92.2181515208481 
2.1	  -92.1891073761467 
2.2	  -92.2142329139184 
2.3	  -92.2062360297641 
2.4	  -92.2007865160795 
2.5	  -92.1969250370154 
2.6	  -92.1956700736237 
2.7	  -92.1958104441315 
2.8	  -92.1974225694234 
2.9	  -92.1990006758084 
3.0	  -92.2006524251277 
3.1	  -92.2010654020162 
3.2	  -92.2004949449727 
3.3	  -92.2001312258239 
3.4	  -92.2027134771934 
3.5	  -92.2578588310891 
3.6	  -92.2220274453900 
3.7	  -92.2111230043146 
3.8	  -92.1218261842951 
3.9	  -92.1220663007025 
4.0	  -92.2137089209577 
4.1	  -92.1222864799378 
4.2	  -92.1223549170647 
4.3	  -92.1223887484778 
4.4	  -92.1223076012753 
4.5	  -92.1224101740161 
4.6	  -92.1223400498768 
4.7	  -92.1222727408818 
4.8	  -92.1222345351907 
4.9	  -92.1221977967264 
5.0	  -92.1221515337951 
5.1	  -92.1221503631962 
5.2	  -92.1221219400462 
5.3	  -92.1220637006356 
5.4	  -92.1220332728946 
5.5	  -92.1207341334529 
5.6	  -92.1219772006650 
5.7	  -92.1219875776852 
5.8	  -92.1219172830352 
5.9	  -92.1219282217478 
6.0	  -92.1218800884361 
6.1	  -92.1218682652623 
6.2	  -92.1218603970111 
6.3	  -92.1218329744678 
6.4	  -92.1350024265428 
6.5	  -92.1345373290030 
6.6	  -92.1217506415264 
6.7	  -92.1344754766680 
6.8	  -92.1217097092032 
6.9	  -92.1217019060573 
7.0	  -92.1344140963060 
7.1	  -92.1216386363419 
7.2	  -92.1100519462090 
7.3	  -92.1216459306440 
7.4	  -92.1216367119018 
7.5	  -92.1216115799435 
7.6	  -92.1215735091861 
7.7	  -92.1215558885556 
7.8	  -92.2109061331362 
7.9	  -92.2108392601984 
8.0	  -92.1214998603083 
