1.2	     -92.44786153         0.04657383         1.26733902
1.3	     -92.45036624         0.02900088         0.78915448
1.4	     -92.43195645         0.01519704         0.41353272
1.5	     -92.40430476         0.00436107         0.11867090
1.6	     -92.37005853         0.00408457         0.11114674
2.3	     -92.17615064         0.07754789         2.11018643
2.4	     -92.16757478         0.08189268         2.22841407
2.5	     -92.16067400         0.08594671         2.33873002
2.6	     -92.15531489         0.08937749         2.43208626
2.7	     -92.15128814         0.09207516         2.50549366
2.8	     -92.14838249         0.09404232         2.55902278
2.9	     -92.14680496         0.09493880         2.58341733
3.0	     -92.14553910         0.09569953         2.60411784
3.1	     -92.14347056         0.09738444         2.64996675
3.2	     -92.14200513         0.09855358         2.68178052
3.3	     -92.14127180         0.09905479         2.69541920
3.5	     -92.14049482         0.09949358         2.70735939
3.6	     -92.14026496         0.09959853         2.71021499
4.0	     -92.13951206         0.09991355         2.71878736
4.1	     -92.13945530         0.09993148         2.71927512
4.2	     -92.13945758         0.09989656         2.71832504
4.3	     -92.13943250         0.09989474         2.71827546
4.4	     -92.13941227         0.09989339         2.71823860
4.5	     -92.13939579         0.09989234         2.71821017
4.6	     -92.13938277         0.09989147         2.71818635
4.7	     -92.13937271         0.09989072         2.71816610
4.8	     -92.13936525         0.09989009         2.71814883
4.9	     -92.13937266         0.09989235         2.71821049
5.0	     -92.13935481         0.09988893         2.71811727
5.1	     -92.13936330         0.09988910         2.71812195
5.2	     -92.13936031         0.09988816         2.71809633
5.3	     -92.13935769         0.09988747         2.71807745
5.4	     -92.13934551         0.09988717         2.71806938
5.5	     -92.13935419         0.09988664         2.71805486
5.6	     -92.13935292         0.09988636         2.71804724
5.7	     -92.13935203         0.09988612         2.71804084
5.8	     -92.13935110         0.09988595         2.71803608
5.9	     -92.08477572         0.05457845         1.48515592
6.0	     -92.13934286         0.00001058         0.00028790
6.1	     -92.13934924         0.09988555         2.71802545
6.2	     -92.13934889         0.09988547         2.71802327
6.3	     -92.04095277         0.04382616         1.19257097
6.4	     -92.08786515        -0.00309595        -0.08424502
6.5	     -92.04096262         0.04381558         1.19228309
6.6	     -92.04095477         0.04382305         1.19248629
6.7	     -92.08743785        -0.00266834        -0.07260931
6.8	     -92.13934690         0.09988503         2.71801117
6.9	     -91.70053474         0.05885728         1.60158871
7.0	     -92.13934647         0.09988495         2.71800889
7.1	     -91.75788235         0.05950298         1.61915915
7.2	     -92.13952773        -0.05649230        -1.53723447
7.3	     -92.13934613         0.09988484         2.71800600
7.4	     -92.08652062        -0.00175586        -0.04777940
7.5	     -91.75376885         0.05949843         1.61903526
7.6	     -91.75281050         0.05949744         1.61900844
7.7	     -92.08477375         0.05457368         1.48502598
7.8	     -91.75097021         0.05949562         1.61895898
7.9	     -91.75008607         0.05949478         1.61893604
8.0	     -92.08477191         0.15445841         4.20302916
