1.7       -4.48689562943993
1.8       -4.49331361951391
1.9       -4.48797140520588
2.0       -4.47411406815254
2.1       -4.45413526279345
2.2       -4.42986614282116
2.25      -4.41664906559201
2.3       -4.40281881129861
2.4       -4.37388030144633
2.5       -4.34393267570353
2.6       -4.31359562470144
2.7       -4.28345544247939
2.8       -4.25369469182285
2.9       -4.22460639333967
3.0       -4.19661079640500
3.1       -4.16969976341062
3.2       -4.14383864724718
3.3       -4.11922303290815
3.4       -4.09591741701385
3.5       -4.07394997959498
3.6       -4.05307598764292
3.7       -4.03348859132078
3.8       -4.01503296229863
3.9       -3.99765465281979
4.0       -3.98144574805984
4.2       -3.95124318103672
4.4       -3.91174912456949
4.6       -3.89719608670093
4.8       -3.88596606476812
5.0       -3.87650849086172
5.2       -3.86829477189828
5.4       -3.86136183681978
5.6       -3.85513345152381
5.8       -3.84962518346279
6.0       -3.84481635924245
6.2       -3.84057245279123
6.4       -3.83677282218662
6.6       -3.83347426572879
6.8       -3.82976644124622
7.0       -3.72918468128898
8.0       -3.80970260193839
9.0       -3.81461245430172
10.0      -3.80651292453596
