1.7	     -76.67841255         0.25031970         6.81154854
1.8	     -76.84931569         0.24582595         6.68926755
1.9	     -76.97189339         0.24459334         6.65572640
2.0	     -77.06738799         0.23581598         6.41688224
2.1	     -77.13559961         0.22787025         6.20066779
2.2	     -77.18304798         0.22032075         5.99523535
2.3	     -77.21482433         0.21304283         5.79719308
2.35	     -77.22602605         0.20945807         5.69964666
2.4	     -77.23456923         0.20601067         5.60583816
2.45	     -77.24092985         0.20260536         5.51317470
2.5	     -77.24532379         0.19920886         5.42075132
2.55	     -77.24802766         0.19585602         5.32951574
2.6	     -77.24929415         0.19256212         5.23988419
2.65	     -77.24932798         0.18931251         5.15145769
2.7	     -77.24833943         0.18604675         5.06259189
2.8	     -77.24598968         0.17752062         4.83058411
2.9	     -77.24631289         0.16359029         4.45152039
3.0	     -77.24352624         0.15167617         4.12732051
3.2	     -77.23143393         0.13301462         3.61951368
3.4	     -77.21394467         0.11812301         3.21429212
3.6	     -77.19362439         0.10684137         2.90730301
3.8	     -77.17044036         0.09970494         2.71311078
4.0	     -77.13329335         0.09778458         2.66085509
4.2	     -77.09999941         0.08569688         2.33193180
4.4	     -77.09583210         0.08441464         2.29704015
4.6	     -77.09548904         0.08367222         2.27683801
4.8	     -77.09697216         0.08182384         2.22654105
5.0	     -77.10129367         0.07729195         2.10322187
5.2	     -77.10757860         0.07088097         1.92877030
5.4	     -77.11455207         0.06382314         1.73671679
5.6	     -77.11865402         0.05952826         1.61984714
5.8	     -77.12445570         0.05374918         1.46259020
6.0	     -77.13084153         0.04745023         1.29118715
6.2	     -77.13935912         0.03906426         1.06299318
6.4	     -77.14516831         0.03332085         0.90670700
6.6	     -77.14951860         0.02902426         0.78979055
6.8	     -77.15320822         0.02538490         0.69075861
7.0	     -77.15612342         0.02251115         0.61255991
7.2	     -77.15824317         0.02042487         0.55578936
7.4	     -77.15986752         0.01882903         0.51236419
7.6	     -77.16113747         0.01758152         0.47841785
7.8	     -77.16211583         0.01662291         0.45233257
8.0	     -77.16281401         0.01593778         0.43368918
9.0	     -77.16472248         0.01406984         0.38285988
10.0	     -77.16763500         0.01120184         0.30481779
11.0	     -77.17400353         0.00488386         0.13289665
12.0	     -77.17567507         0.00325337         0.08852878
