3.0	     -77.31025334         0.28111961         7.64965733
3.2	     -77.29838465         0.25766096         7.01131465
3.4	     -77.28137630         0.23812645         6.47975338
3.6	     -77.26204463         0.22164453         6.03125729
3.8	     -77.24267891         0.20644958         5.61778134
4.0	     -77.22761729         0.18529948         5.04225759
4.2	     -77.22042385         0.15320161         4.16882983
4.4	     -77.21606533         0.12442995         3.38591267
4.6	     -77.21451988         0.10069891         2.74015805
4.8	     -77.21336315         0.08338311         2.26897081
5.0	     -77.21080522         0.07304060         1.98753664
5.2	     -77.20710618         0.06806751         1.85221215
5.4	     -77.20307576         0.06634634         1.80537663
5.6	     -77.19934365         0.06621522         1.80180871
5.8	     -77.19621444         0.06667635         1.81435673
6.0	     -77.19374675         0.06724314         1.82977967
6.2	     -77.19187871         0.06771834         1.84271049
6.4	     -77.19050041         0.06805170         1.85178174
6.6	     -77.18950313         0.06825030         1.85718593
6.8	     -77.18879086         0.06834257         1.85969677
7.0	     -77.18828361         0.06836104         1.86019926
7.2	     -77.18792379         0.06833099         1.85938166
7.4	     -77.18766462         0.06827459         1.85784691
7.6	     -77.18747665         0.06820479         1.85594751
7.8	     -77.18733833         0.06813017         1.85391700
8.0	     -77.18723056         0.06805998         1.85200715
9.0	     -77.18694624         0.06779390         1.84476673
10.0	     -77.18382094         0.07067226         1.92309102
11.0	     -77.18427260         0.07010133         1.90755509
12.0	     -77.18429303         0.07001563         1.90522312
