1.7	     -76.72380194         0.29239462         7.95646608
1.8	     -76.89162185         0.28929412         7.87209693
1.9	     -77.00348448         0.29641531         8.06587459
2.0	     -77.07892861         0.30571655         8.31897433
2.1	     -77.12871417         0.31468862         8.56311696
2.2	     -77.15936562         0.32250069         8.77569430
2.3	     -77.18004829         0.32510933         8.84667905
2.35	     -77.19451298         0.31908433         8.68273019
2.4	     -77.20954373         0.30825617         8.38808089
2.45	     -77.22268144         0.29665802         8.07247901
2.5	     -77.23367284         0.28597147         7.78168305
2.55	     -77.24264043         0.27577831         7.50431303
2.6	     -77.24977641         0.26602434         7.23889371
2.65	     -77.25527530         0.25669592         6.98505444
2.7	     -77.25932059         0.24769810         6.74021133
2.8	     -77.26370577         0.23107573         6.28789343
2.9	     -77.26411163         0.21692460         5.90282134
3.0	     -77.26149622         0.20465829         5.56903796
3.2	     -77.24985699         0.18204480         4.95369335
3.4	     -77.23301394         0.16450504         4.47641195
3.6	     -77.21358805         0.15129265         4.11688437
3.8	     -77.19240380         0.14081709         3.83182956
4.0	     -77.16524765         0.13058812         3.55348501
4.2	     -77.14816281         0.10500297         2.85727759
4.4	     -77.14250323         0.08408379         2.28803749
4.6	     -77.13929597         0.07695359         2.09401469
4.8	     -77.13749101         0.07183128         1.95462935
5.0	     -77.13664899         0.06759393         1.83932516
5.2	     -77.13643254         0.06431426         1.75008072
5.4	     -77.13639834         0.06201547         1.68752753
5.6	     -77.13494378         0.06172689         1.67967475
5.8	     -77.13549488         0.06015096         1.63679161
6.0	     -77.13629239         0.05881887         1.60054369
6.2	     -77.13938836         0.05562726         1.51369552
6.4	     -77.14091199         0.05390155         1.46673648
6.6	     -77.14154773         0.05300818         1.44242649
6.8	     -77.14189075         0.05220913         1.42068336
7.0	     -77.14210737         0.05163296         1.40500502
7.2	     -77.14225408         0.05133798         1.39697827
7.4	     -77.14234838         0.05116793         1.39235089
7.6	     -77.14241285         0.05105542         1.38928941
7.8	     -77.14245802         0.05097730         1.38716361
8.0	     -77.14249234         0.05091811         1.38555298
9.0	     -77.14380438         0.04952758         1.34771470
10.0	     -77.14516994         0.04821357         1.31195849
11.0	     -77.14789558         0.04556981         1.24001824
12.0	     -77.14880494         0.04470657         1.21652823
