1.7	     -76.67681027         0.25192197         6.85514871
1.8	     -76.84008441         0.25505723         6.94046354
1.9	     -76.95728112         0.25920561         7.05334677
2.0	     -77.03089436         0.27230961         7.40992488
2.1	     -77.07866755         0.28480231         7.74986862
2.2	     -77.10834988         0.29501885         8.02787494
2.3	     -77.15381545         0.27405171         7.45732976
2.35	     -77.17343560         0.26204852         7.13070630
2.4	     -77.18999849         0.25058141         6.81867015
2.45	     -77.20381945         0.23971575         6.52300046
2.5	     -77.21520743         0.22932522         6.24025941
2.55	     -77.22443582         0.21944786         5.97148275
2.6	     -77.23175108         0.21010519         5.71725555
2.65	     -77.23737626         0.20126422         5.47668055
2.7	     -77.24150603         0.19288015         5.24853836
2.8	     -77.24432115         0.17918916         4.87598722
2.9	     -77.23619483         0.17370835         4.72684672
3.0	     -77.22774856         0.16745385         4.55665317
3.2	     -77.20828289         0.15616567         4.24948597
3.4	     -77.18524416         0.14682352         3.99527307
3.6	     -77.16200215         0.13846360         3.76778808
3.8	     -77.13971645         0.13042886         3.54915134
4.0	     -77.11695691         0.11412102         3.10539244
4.2	     -77.09418329         0.09151300         2.49019643
4.4	     -77.08329581         0.09695093         2.63817008
4.6	     -77.08973053         0.08943073         2.43353505
4.8	     -77.09433245         0.08446355         2.29837112
5.0	     -77.09717465         0.08141097         2.21530607
5.2	     -77.09946799         0.07899159         2.14947151
5.4	     -77.10129692         0.07707830         2.09740806
5.6	     -77.10260218         0.07558010         2.05663996
5.8	     -77.10371423         0.07449065         2.02699449
6.0	     -77.10458864         0.07370312         2.00556484
6.2	     -77.10529674         0.07312664         1.98987812
6.4	     -77.10582696         0.07266220         1.97724006
6.6	     -77.10624028         0.07230257         1.96745400
6.8	     -77.10656773         0.07202540         1.95991159
7.0	     -77.10682163         0.07181295         1.95413059
7.2	     -77.10701948         0.07164856         1.94965749
7.4	     -77.10717186         0.07152468         1.94628650
7.6	     -77.10728804         0.07143095         1.94373596
7.8	     -77.10738011         0.07135862         1.94176773
8.0	     -77.10744907         0.07130271         1.94024646
9.0	     -77.10763216         0.07116016         1.93636723
10.0	     -77.10773742         0.07109943         1.93471467
11.0	     -77.10782584         0.07106155         1.93368404
12.0	     -77.10789274         0.07103570         1.93298049
