1.7	  -77.1423617700190 
1.8	  -77.3115914358168 
1.9	  -77.4353168154952 
2.0	  -77.5239011585767 
2.1	  -77.5856742065017 
2.2	  -77.6269590922276 
2.3	  -77.6524548906553 
2.35	  -77.6602539742397 
2.4	  -77.6657352631119 
2.45	  -77.6691648243739 
2.5	  -77.6705699936887 
2.55	  -77.6702185225229 
2.6	  -77.6685540888884 
2.65	  -77.6655646406292 
2.7	  -77.6615986706189 
2.8	  -77.6511947971561 
2.9	  -77.6379110605323 
3.0	  -77.6231933336862 
3.2	  -77.5912283639552 
3.4	  -77.5581060998879 
3.6	  -77.5262009976281 
3.8	  -77.4958459666153 
4.0	  -77.4624640402165 
4.2	  -77.4185184266956 
4.4	  -77.3794642219745 
4.6	  -77.3969166706399 
4.8	  -77.3922624550415 
5.0	  -77.3895310421498 
5.2	  -77.3881146925070 
5.4	  -77.3875625967330 
5.6	  -77.3857145332614 
5.8	  -77.3850479219235 
6.0	  -77.3852856632952 
6.2	  -77.3864681967601 
6.4	  -77.3867635802587 
6.6	  -77.3873107534333 
6.8	  -77.3878373563290 
7.0	  -77.3881964565881 
7.2	  -77.3884149901819 
7.4	  -77.3885889655168 
7.6	  -77.3887388838595 
7.8	  -77.3888565815512 
8.0	  -77.3889235118956 
9.0	  -77.3892277897255 
10.0	  -77.3913097730787 
11.0	  -77.3957546792814 
12.0	  -77.3969978416354 
