1.7	     -76.69584290         0.23288934         6.33724433
1.8	     -76.86386763         0.23127401         6.29328877
1.9	     -77.00553288         0.21095385         5.74034885
2.0	     -77.11095688         0.19224709         5.23131177
2.1	     -77.18817895         0.17529091         4.76991039
2.2	     -77.24337112         0.15999761         4.35375850
2.3	     -77.28168206         0.14618510         3.97790077
2.35	     -77.29573323         0.13975090         3.80281705
2.4	     -77.30701585         0.13356405         3.63446422
2.45	     -77.31579957         0.12773564         3.47586513
2.5	     -77.32238386         0.12214878         3.32383899
2.55	     -77.32706605         0.11681763         3.17877089
2.6	     -77.33011169         0.11174458         3.04072615
2.65	     -77.33174796         0.10689252         2.90869480
2.7	     -77.33220176         0.10218442         2.78058065
2.8	     -77.33121193         0.09229837         2.51156757
2.9	     -77.32393810         0.08596508         2.33922998
3.0	     -77.31739374         0.07780867         2.11728246
3.2	     -77.30005314         0.06439542         1.75228935
3.4	     -77.27741242         0.05465527         1.48724610
3.6	     -77.25376817         0.04669759         1.27070669
3.8	     -77.23103445         0.03911085         1.06426084
4.0	     -77.20603649         0.02504145         0.68141286
4.2	     -77.17184437         0.01385191         0.37692989
4.4	     -77.13565143         0.04459531         1.21350066
4.6	     -77.12709126         0.05207000         1.41689748
4.8	     -77.12824863         0.05054737         1.37546458
5.0	     -77.13250893         0.04607668         1.25381088
5.2	     -77.13700912         0.04145045         1.12792470
5.4	     -77.14067277         0.03770245         1.02593633
5.6	     -77.14092927         0.03725301         1.01370634
5.8	     -77.14288305         0.03532182         0.96115608
6.0	     -77.14614349         0.03214827         0.87479941
6.2	     -77.15190771         0.02651567         0.72152847
6.4	     -77.15531794         0.02317122         0.63052132
6.6	     -77.15778965         0.02075320         0.56472365
6.8	     -77.15997682         0.01861630         0.50657562
7.0	     -77.16173021         0.01690437         0.45999141
7.2	     -77.16298674         0.01568130         0.42671004
7.4	     -77.16397294         0.01472361         0.40065001
7.6	     -77.16476120         0.01395780         0.37981120
7.8	     -77.16536905         0.01336968         0.36380766
8.0	     -77.16577480         0.01297698         0.35312183
9.0	     -77.16692887         0.01186345         0.32282098
10.0	     -77.16972549         0.00911135         0.24793257
11.0	     -77.17601775         0.00286964         0.07808687
12.0	     -77.17612596         0.00280248         0.07625928
