1.7	  -77.1440286160214 
1.8	  -77.3133578997421 
1.9	  -77.4371408132898 
2.0	  -77.5259862352514 
2.1	  -77.5879399737723 
2.2	  -77.6294354183303 
2.3	  -77.6553548383684 
2.35	  -77.6635700692294 
2.4	  -77.6693354437032 
2.45	  -77.6727229388847 
2.5	  -77.6743215463314 
2.55	  -77.6742198516084 
2.6	  -77.6726909375718 
2.65	  -77.6699723110514 
2.7	  -77.6662369490049 
2.8	  -77.6562254184409 
2.9	  -77.6437816473481 
3.0	  -77.6296742291011 
3.2	  -77.5990221939685 
3.4	  -77.5677329097861 
3.6	  -77.5375159587447 
3.8	  -77.5100336096064 
4.0	  -77.4860173499898 
4.2	  -77.4649794731794 
4.4	  -77.4458095961817 
4.6	  -77.4293871896273 
4.8	  -77.4154540800906 
5.0	  -77.4047066721227 
5.2	  -77.3965917544763 
5.4	  -77.3916164003722 
5.6	  -77.3882533600124 
5.8	  -77.3871260822242 
6.0	  -77.3886452632679 
6.2	  -77.3918707834620 
6.4	  -77.3949495652019 
6.6	  -77.3973315434563 
6.8	  -77.3980247168820 
7.0	  -77.3989120533899 
7.2	  -77.3992495276573 
7.4	  -77.3993679475201 
7.6	  -77.3995338466833 
7.8	  -77.3996723889743 
8.0	  -77.3998750842358 
9.0	  -77.4002348028245 
10.0	  -77.4017334989774 
11.0	  -77.4046377239888 
12.0	  -77.4055401004090 
