0.95	    -198.66115047
1.0	    -198.78805030
1.05	    -198.87914644
1.1	    -198.94395796
1.15	    -198.98940511
1.2	    -199.02052234
1.25	    -199.04098507
1.3	    -199.05349972
1.35	    -199.06008529
1.4	    -199.06226556
1.45	    -199.06120003
1.5	    -199.05777563
1.55	    -199.05267176
1.6	    -199.04641030
1.65	    -199.03939392
1.7	    -199.03193350
1.8	    -199.01658434
1.9	    -199.00167756
2.0	    -198.98794304
2.1	    -198.97573998
2.2	    -198.96519272
2.3	    -198.95626843
2.4	    -198.94883987
2.5	    -198.94272251
2.6	    -198.93771656
2.7	    -198.93362663
2.8	    -198.93028288
2.9	    -198.92754283
3.0	    -198.92529364
3.1	    -198.92344446
3.2	    -198.92192436
3.3	    -198.92067518
3.4	    -198.91965074
3.5	    -198.91881209
4.0	    -198.91640095
4.5	    -198.91537347
5.0	    -198.91475358
5.5	    -198.91428468
6.0	    -198.91390414
6.5	    -198.91358630
7.0	    -198.91331802
7.5	    -198.91308950
8.0	    -198.91289040
8.5	    -198.91271727
9.0	    -198.91256447
9.5	    -198.91242851
10.0	    -198.91230705
