0.95      -198.724556971508
1.0       -198.853275286387
1.05      -198.946053743957
1.1       -199.012291317200
1.15      -199.058902541388
1.2       -199.090919181093
1.25      -199.112095348862
1.3       -199.125219925255
1.35      -199.132395320392
1.4       -199.135247701847
1.45      -199.134991585551
1.5       -199.132598332435
1.55      -199.128791841478
1.6       -199.124118901977
1.65      -199.118910442894
1.7       -199.113519046149
1.8       -199.103449168552
1.9       -199.094663765653
2.0       -199.087473903556
2.1       -199.081853323487
2.2       -199.077572077852
2.3       -199.074330473440
2.4       -199.071574575874
2.5       -199.067189227249
2.6       -199.064141767493
2.7       -199.063708058454
2.8       -199.063463952156
2.9       -199.063189045256
3.0       -199.062883850395
3.1       -199.062563889802
3.2       -199.062265213597
3.3       -199.061975907470
3.4       -199.061715537616
3.5       -199.061499023550
4.0       -199.060509092448
4.5       -199.059766852162
5.0       -199.059177868527
5.5       -199.058680861689
6.0       -199.058271087514
6.5       -199.057920305426
7.0       -199.059991940707
7.5       -199.059734234629
8.0       -199.059500588887
8.5       -199.059291569036
9.0       -199.059119652461
9.5       -199.058959428784
10.0      -199.058804443399
