0.95        -198.40067304
1.0         -198.52552324
1.05        -198.61561116
1.1         -198.68029040
1.15        -198.72636856
1.2         -198.75881321
1.25        -198.78120217
1.3         -198.79615675
1.35        -198.80564626
1.4         -198.81116060
1.45        -198.81382168
1.5         -198.81446628
1.55        -198.81368643
1.6         -198.81178676
1.65        -198.80880640
1.7         -198.80616622
1.8         -198.80177228
1.9         -198.79727734
2.0         -198.79337513
2.1         -198.79024797
2.2         -198.78786709
2.3         -198.78612141
2.4         -198.78490437
2.5         -198.78431812
2.6         -198.78443615
2.7         -198.78442926
2.8         -198.78420864
2.9         -198.78392762
3.0         -198.78368554
3.1         -198.78350989
3.2         -198.78338912
3.3         -198.78330608
3.4         -198.78324744
3.5         -198.78324038
4.0         -198.78307071
4.5         -198.78292350
5.0         -198.78279421
5.5         -198.78268710
6.0         -198.78259603
6.5         -198.78251958
7.0         -198.78245530
7.5         -198.78240137
8.0         -198.78235187
8.5         -198.78230843
9.0         -198.78227000
9.5         -198.78223551
10.0        -198.78220566
