0.95        -198.47360249
1.0         -198.59991614
1.05        -198.68976232
1.1         -198.75332840
1.15        -198.79736469
1.2         -198.82760533
1.25        -198.84768878
1.3         -198.86018682
1.35        -198.86702648
1.4         -198.86986519
1.45        -198.86980855
1.5         -198.86773614
1.55        -198.86426126
1.6         -198.85989176
1.65        -198.85506461
1.7         -198.85006658
1.8         -198.84041620
1.9         -198.83199492
2.0         -198.82487545
2.1         -198.81878181
2.2         -198.81374645
2.3         -198.80950700
2.4         -198.80635807
2.5         -198.80389036
2.6         -198.80195185
2.7         -198.80041752
2.8         -198.79919657
2.9         -198.79821963
3.0         -198.79743509
3.1         -198.79680414
3.2         -198.79629901
3.3         -198.79589631
3.4         -198.79554839
3.5         -198.79533062
4.0         -198.79473901
4.5         -198.79453822
5.0         -198.79442564
5.5         -198.79434292
6.0         -198.79427879
6.5         -198.79422733
7.0         -198.79418338
7.5         -198.79414528
8.0         -198.79410824
8.5         -198.79408238
9.0         -198.79405624
9.5         -198.79403037
10.0        -198.79401191
