0.5	  -99.5142249270502 
0.55	  -99.7689059341117 
0.6	  -99.9402056913632 
0.65	  -100.054638600401 
0.7	  -100.129860232594 
0.75	  -100.177798802084 
0.8	  -100.206641166010 
0.85	  -100.222092384265 
0.9	  -100.228173446761 
0.95	  -100.227737587580 
1.0	  -100.222817811282 
1.05	  -100.214867501419 
1.1	  -100.204932905711 
1.15	  -100.193773866050 
1.2	  -100.181946806155 
1.25	  -100.169863267445 
1.3	  -100.157827993748 
1.35	  -100.146064157536 
1.4	  -100.134734189594 
1.45	  -100.123949793278 
1.5	  -100.113787350975 
1.6	  -100.095499208539 
1.7	  -100.080020348808 
1.8	  -100.067293665958 
1.9	  -100.057120496347 
2.0	  -100.049209365209 
2.1	  -100.043206619028 
2.2	  -100.038742715932 
2.3	  -100.035471807908 
2.4	  -100.033098125191 
2.5	  -100.031384915096 
2.6	  -100.030153964181 
2.7	  -100.029271509005 
2.8	  -100.028640702977 
2.9	  -100.028188021030 
3.0	  -100.027864304024 
3.5	  -100.027193197639 
4.0	  -100.027055032764 
4.5	  -100.027028596665 
5.0	  -100.027023134682 
5.5	  -100.027022168661 
6.0	  -100.027021856176 
6.5	  -100.027022819080 
7.0	  -100.027022356342 
7.5	  -100.027022707696 
8.0	  -100.027021517093 
8.5	  -100.027022368822 
9.0	  -100.027022205163 
9.5	  -100.027022230778 
10.0	  -100.027022156867 
10.5	  -100.027022338385 
11.0	  -100.027021428777 
11.5	  -100.027021602805 
12.0	  -100.027021759972 
