0.5	  -99.5146465701007 
0.55	  -99.7693524325679 
0.6	  -99.9406506862631 
0.65	  -100.055098429129 
0.7	  -100.130363348417 
0.75	  -100.178368540703 
0.8	  -100.207270938986 
0.85	  -100.222705533972 
0.9	  -100.228689152377 
0.95	  -100.228136750320 
1.0	  -100.223110037617 
1.05	  -100.215033979389 
1.1	  -100.204982180552 
1.15	  -100.193721163512 
1.2	  -100.181786241865 
1.25	  -100.169580119785 
1.3	  -100.157399333055 
1.35	  -100.145445344740 
1.4	  -100.133983595263 
1.45	  -100.122950784169 
1.5	  -100.112511802015 
1.6	  -100.093554024842 
1.7	  -100.077265093052 
1.8	  -100.063647185483 
1.9	  -100.052606862364 
2.0	  -100.043959178303 
2.1	  -100.037408873576 
2.2	  -100.032576965271 
2.3	  -100.029074782005 
2.4	  -100.026578564331 
2.5	  -100.024847272403 
2.6	  -100.023698598402 
2.7	  -100.022981165309 
2.8	  -100.022568202341 
2.9	  -100.022362864874 
3.0	  -100.022297027093 
3.5	  -100.022848368344 
4.0	  -100.023629314751 
4.5	  -100.024236380078 
5.0	  -100.024680268334 
5.5	  -100.025011805684 
6.0	  -100.025269679775 
6.5	  -100.025476794723 
7.0	  -100.025647499874 
7.5	  -100.025790584590 
8.0	  -100.025912042926 
8.5	  -100.026017316547 
9.0	  -100.026108535698 
9.5	  -100.026188708163 
10.0	  -100.026259810059 
10.5	  -100.026323117499 
11.0	  -100.026379656131 
11.5	  -100.026431158506 
12.0	  -100.026477512696 
